INFO 2026-02-06 09:44:28,371 autoreload 5970 130588273750144 Watching for file changes with StatReloader
ERROR 2026-05-02 07:38:42,794 basehttp 12325 138231509153472 "GET /api/submissions/assignment/2a3420f9-8d30-4108-9c47-b8805879efa1/ HTTP/1.1" 500 73
INFO 2026-05-02 07:43:01,091 middleware 12536 127004786550464 Request: GET /api/dashboard/2a3420f9-8d30-4108-9c47-b8805879efa1/assignment_submissions/ from 127.0.0.1
INFO 2026-05-02 07:43:01,140 middleware 12536 127004786550464 Response: GET /api/dashboard/2a3420f9-8d30-4108-9c47-b8805879efa1/assignment_submissions/ [200] - 0.049s
INFO 2026-05-02 07:43:50,238 middleware 12536 127004778157760 Request: GET /admin/submissions/submission/ from 127.0.0.1
INFO 2026-05-02 07:43:50,382 middleware 12536 127004778157760 Response: GET /admin/submissions/submission/ [200] - 0.144s
INFO 2026-05-02 07:43:50,456 middleware 12536 127004778157760 Request: GET /admin/jsi18n/ from 127.0.0.1
INFO 2026-05-02 07:43:50,497 middleware 12536 127004778157760 Response: GET /admin/jsi18n/ [200] - 0.041s
INFO 2026-05-02 07:43:53,502 middleware 12536 127004778157760 Request: GET /admin/submissions/submission/d93aa3e7-744e-4c5a-9623-ede14f45b358/change/ from 127.0.0.1
INFO 2026-05-02 07:43:53,613 middleware 12536 127004778157760 Response: GET /admin/submissions/submission/d93aa3e7-744e-4c5a-9623-ede14f45b358/change/ [200] - 0.110s
INFO 2026-05-02 07:43:53,697 middleware 12536 127004778157760 Request: GET /admin/jsi18n/ from 127.0.0.1
INFO 2026-05-02 07:43:53,723 middleware 12536 127004778157760 Response: GET /admin/jsi18n/ [200] - 0.026s
INFO 2026-05-02 07:44:00,750 middleware 12536 127004778157760 Request: GET /admin/submissions/submission/ from 127.0.0.1
INFO 2026-05-02 07:44:00,796 middleware 12536 127004778157760 Response: GET /admin/submissions/submission/ [200] - 0.046s
INFO 2026-05-02 07:44:00,884 middleware 12536 127004778157760 Request: GET /admin/jsi18n/ from 127.0.0.1
INFO 2026-05-02 07:44:00,914 middleware 12536 127004778157760 Response: GET /admin/jsi18n/ [200] - 0.030s
INFO 2026-05-02 07:44:05,781 middleware 12536 127004778157760 Request: POST /admin/submissions/submission/ from 127.0.0.1
INFO 2026-05-02 07:44:05,841 middleware 12536 127004778157760 Response: POST /admin/submissions/submission/ [200] - 0.060s
INFO 2026-05-02 07:44:09,182 middleware 12536 127004778157760 Request: POST /admin/submissions/submission/ from 127.0.0.1
INFO 2026-05-02 07:44:09,242 middleware 12536 127004778157760 Response: POST /admin/submissions/submission/ [302] - 0.059s
INFO 2026-05-02 07:44:09,251 middleware 12536 127004778157760 Request: GET /admin/submissions/submission/ from 127.0.0.1
INFO 2026-05-02 07:44:09,296 middleware 12536 127004778157760 Response: GET /admin/submissions/submission/ [200] - 0.044s
INFO 2026-05-02 07:44:09,389 middleware 12536 127004778157760 Request: GET /admin/jsi18n/ from 127.0.0.1
INFO 2026-05-02 07:44:09,422 middleware 12536 127004778157760 Response: GET /admin/jsi18n/ [200] - 0.033s
INFO 2026-05-02 07:45:02,916 middleware 12536 127004759275200 Request: POST /api/submissions/ from 127.0.0.1
ERROR 2026-05-02 07:45:02,945 exceptions 12536 127004759275200 Exception occurred: {'assignment_name': [ErrorDetail(string='This field is required.', code='required')]}
Traceback (most recent call last):
  File "/home/salman/FYP/Backend/env/lib/python3.12/site-packages/rest_framework/views.py", line 506, in dispatch
    response = handler(request, *args, **kwargs)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/salman/FYP/Backend/env/lib/python3.12/site-packages/rest_framework/mixins.py", line 18, in create
    serializer.is_valid(raise_exception=True)
  File "/home/salman/FYP/Backend/env/lib/python3.12/site-packages/rest_framework/serializers.py", line 235, in is_valid
    raise ValidationError(self.errors)
rest_framework.exceptions.ValidationError: {'assignment_name': [ErrorDetail(string='This field is required.', code='required')]}
INFO 2026-05-02 07:45:02,950 middleware 12536 127004759275200 Response: POST /api/submissions/ [400] - 0.034s
WARNING 2026-05-02 07:45:02,951 log 12536 127004759275200 Bad Request: /api/submissions/
WARNING 2026-05-02 07:45:02,952 basehttp 12536 127004759275200 "POST /api/submissions/ HTTP/1.1" 400 93
INFO 2026-05-02 07:45:18,552 middleware 12536 127004759275200 Request: POST /api/submissions/ from 127.0.0.1
INFO 2026-05-02 07:45:18,734 middleware 12536 127004759275200 Response: POST /api/submissions/ [201] - 0.182s
INFO 2026-05-02 07:46:00,552 middleware 12536 127004759275200 Request: GET /api/dashboard/2a3420f9-8d30-4108-9c47-b8805879efa1/assignment_submissions/ from 127.0.0.1
INFO 2026-05-02 07:46:00,575 middleware 12536 127004759275200 Response: GET /api/dashboard/2a3420f9-8d30-4108-9c47-b8805879efa1/assignment_submissions/ [200] - 0.024s
INFO 2026-05-02 07:46:50,968 middleware 12536 127004759275200 Request: GET /api/dashboard/2a3420f9-8d30-4108-9c47-b8805879efa1/assignment_submissions/ from 127.0.0.1
ERROR 2026-05-02 07:46:50,986 exceptions 12536 127004759275200 Exception occurred: You do not have permission to perform this action.
Traceback (most recent call last):
  File "/home/salman/FYP/Backend/env/lib/python3.12/site-packages/rest_framework/views.py", line 497, in dispatch
    self.initial(request, *args, **kwargs)
  File "/home/salman/FYP/Backend/env/lib/python3.12/site-packages/rest_framework/views.py", line 415, in initial
    self.check_permissions(request)
  File "/home/salman/FYP/Backend/env/lib/python3.12/site-packages/rest_framework/views.py", line 333, in check_permissions
    self.permission_denied(
  File "/home/salman/FYP/Backend/env/lib/python3.12/site-packages/rest_framework/views.py", line 175, in permission_denied
    raise exceptions.PermissionDenied(detail=message, code=code)
rest_framework.exceptions.PermissionDenied: You do not have permission to perform this action.
INFO 2026-05-02 07:46:50,986 middleware 12536 127004759275200 Response: GET /api/dashboard/2a3420f9-8d30-4108-9c47-b8805879efa1/assignment_submissions/ [403] - 0.018s
WARNING 2026-05-02 07:46:50,987 log 12536 127004759275200 Forbidden: /api/dashboard/2a3420f9-8d30-4108-9c47-b8805879efa1/assignment_submissions/
WARNING 2026-05-02 07:46:50,987 basehttp 12536 127004759275200 "GET /api/dashboard/2a3420f9-8d30-4108-9c47-b8805879efa1/assignment_submissions/ HTTP/1.1" 403 142
INFO 2026-05-02 07:47:01,172 middleware 12536 127004759275200 Request: GET /api/dashboard/2a3420f9-8d30-4108-9c47-b8805879efa1/assignment_submissions/ from 127.0.0.1
INFO 2026-05-02 07:47:01,194 middleware 12536 127004759275200 Response: GET /api/dashboard/2a3420f9-8d30-4108-9c47-b8805879efa1/assignment_submissions/ [200] - 0.023s
INFO 2026-05-02 07:47:25,339 middleware 12536 127004778157760 Request: GET /admin/submissions/submission/ from 127.0.0.1
INFO 2026-05-02 07:47:25,384 middleware 12536 127004778157760 Response: GET /admin/submissions/submission/ [200] - 0.045s
INFO 2026-05-02 07:47:25,509 middleware 12536 127004778157760 Request: GET /admin/jsi18n/ from 127.0.0.1
INFO 2026-05-02 07:47:25,542 middleware 12536 127004778157760 Response: GET /admin/jsi18n/ [200] - 0.033s
INFO 2026-05-02 07:48:06,725 middleware 12536 127004778157760 Request: GET /admin/classes/assignment/ from 127.0.0.1
INFO 2026-05-02 07:48:06,773 middleware 12536 127004778157760 Response: GET /admin/classes/assignment/ [200] - 0.048s
INFO 2026-05-02 07:48:06,893 middleware 12536 127004778157760 Request: GET /admin/jsi18n/ from 127.0.0.1
INFO 2026-05-02 07:48:06,924 middleware 12536 127004778157760 Response: GET /admin/jsi18n/ [200] - 0.031s
INFO 2026-05-02 07:48:22,020 middleware 12536 127004744763072 Request: POST /api/submissions/ from 127.0.0.1
INFO 2026-05-02 07:48:22,070 middleware 12536 127004744763072 Response: POST /api/submissions/ [201] - 0.050s
INFO 2026-05-02 07:48:30,161 middleware 12536 127004778157760 Request: GET /admin/submissions/submission/ from 127.0.0.1
INFO 2026-05-02 07:48:30,213 middleware 12536 127004778157760 Response: GET /admin/submissions/submission/ [200] - 0.052s
INFO 2026-05-02 07:48:30,261 middleware 12536 127004778157760 Request: GET /admin/jsi18n/ from 127.0.0.1
INFO 2026-05-02 07:48:30,303 middleware 12536 127004778157760 Response: GET /admin/jsi18n/ [200] - 0.041s
INFO 2026-05-02 07:48:36,315 middleware 12536 127004778157760 Request: POST /admin/submissions/submission/ from 127.0.0.1
INFO 2026-05-02 07:48:36,373 middleware 12536 127004778157760 Response: POST /admin/submissions/submission/ [200] - 0.058s
INFO 2026-05-02 07:48:37,613 middleware 12536 127004778157760 Request: POST /admin/submissions/submission/ from 127.0.0.1
INFO 2026-05-02 07:48:37,661 middleware 12536 127004778157760 Response: POST /admin/submissions/submission/ [302] - 0.049s
INFO 2026-05-02 07:48:37,670 middleware 12536 127004778157760 Request: GET /admin/submissions/submission/ from 127.0.0.1
INFO 2026-05-02 07:48:37,725 middleware 12536 127004778157760 Response: GET /admin/submissions/submission/ [200] - 0.055s
INFO 2026-05-02 07:48:37,808 middleware 12536 127004778157760 Request: GET /admin/jsi18n/ from 127.0.0.1
INFO 2026-05-02 07:48:37,842 middleware 12536 127004778157760 Response: GET /admin/jsi18n/ [200] - 0.034s
INFO 2026-05-02 07:48:44,677 middleware 12536 127004744763072 Request: GET /api/dashboard/2a3420f9-8d30-4108-9c47-b8805879efa1/assignment_submissions/ from 127.0.0.1
INFO 2026-05-02 07:48:44,699 middleware 12536 127004744763072 Response: GET /api/dashboard/2a3420f9-8d30-4108-9c47-b8805879efa1/assignment_submissions/ [200] - 0.022s
INFO 2026-05-02 07:51:57,380 middleware 13395 129064770729664 Request: GET /api/dashboard/2a3420f9-8d30-4108-9c47-b8805879efa1/assignment_submissions/ from 127.0.0.1
INFO 2026-05-02 07:51:57,412 middleware 13395 129064770729664 Response: GET /api/dashboard/2a3420f9-8d30-4108-9c47-b8805879efa1/assignment_submissions/ [200] - 0.032s
INFO 2026-05-02 07:53:12,573 middleware 13499 138751535740608 Request: GET /api/dashboard/2a3420f9-8d30-4108-9c47-b8805879efa1/assignment_submissions/ from 127.0.0.1
INFO 2026-05-02 07:53:12,609 middleware 13499 138751535740608 Response: GET /api/dashboard/2a3420f9-8d30-4108-9c47-b8805879efa1/assignment_submissions/ [200] - 0.035s
INFO 2026-05-02 07:53:16,836 middleware 13499 138751535740608 Request: GET /api/dashboard/2a3420f9-8d30-4108-9c47-b8805879efa1/assignment_submissions/ from 127.0.0.1
INFO 2026-05-02 07:53:16,859 middleware 13499 138751535740608 Response: GET /api/dashboard/2a3420f9-8d30-4108-9c47-b8805879efa1/assignment_submissions/ [200] - 0.023s
INFO 2026-05-02 08:02:21,617 middleware 14087 128154643461824 Request: GET /api/submissions/ from 127.0.0.1
INFO 2026-05-02 08:02:21,648 middleware 14087 128154643461824 Response: GET /api/submissions/ [200] - 0.031s
INFO 2026-05-02 08:03:38,050 middleware 14087 128154635069120 Request: GET /api/classes/assignments/2a3420f9-8d30-4108-9c47-b8805879efa1/ from 127.0.0.1
INFO 2026-05-02 08:03:38,083 middleware 14087 128154635069120 Response: GET /api/classes/assignments/2a3420f9-8d30-4108-9c47-b8805879efa1/ [200] - 0.033s
INFO 2026-05-02 08:04:16,702 middleware 14087 128154635069120 Request: POST /api/submissions/ from 127.0.0.1
ERROR 2026-05-02 08:04:16,724 exceptions 14087 128154635069120 Exception occurred: {'assignment_name': [ErrorDetail(string='This field is required.', code='required')]}
Traceback (most recent call last):
  File "/home/salman/FYP/Backend/env/lib/python3.12/site-packages/rest_framework/views.py", line 506, in dispatch
    response = handler(request, *args, **kwargs)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/salman/FYP/Backend/env/lib/python3.12/site-packages/rest_framework/mixins.py", line 18, in create
    serializer.is_valid(raise_exception=True)
  File "/home/salman/FYP/Backend/env/lib/python3.12/site-packages/rest_framework/serializers.py", line 235, in is_valid
    raise ValidationError(self.errors)
rest_framework.exceptions.ValidationError: {'assignment_name': [ErrorDetail(string='This field is required.', code='required')]}
INFO 2026-05-02 08:04:16,727 middleware 14087 128154635069120 Response: POST /api/submissions/ [400] - 0.025s
WARNING 2026-05-02 08:04:16,727 log 14087 128154635069120 Bad Request: /api/submissions/
WARNING 2026-05-02 08:04:16,728 basehttp 14087 128154635069120 "POST /api/submissions/ HTTP/1.1" 400 93
INFO 2026-05-02 08:04:23,904 middleware 14087 128154635069120 Request: POST /api/submissions/ from 127.0.0.1
INFO 2026-05-02 08:04:24,116 middleware 14087 128154635069120 Response: POST /api/submissions/ [201] - 0.211s
INFO 2026-05-02 08:05:07,091 middleware 14087 128154635069120 Request: GET /api/submissions/ from 127.0.0.1
INFO 2026-05-02 08:05:07,119 middleware 14087 128154635069120 Response: GET /api/submissions/ [200] - 0.028s
INFO 2026-05-02 08:06:52,687 middleware 14394 129113174042304 Request: GET /api/submissions/ from 127.0.0.1
ERROR 2026-05-02 08:06:52,713 exceptions 14394 129113174042304 Exception occurred: ['“2a3420f9-8d30-4108-9c47-b8805879efa1/” is not a valid UUID.']
Traceback (most recent call last):
  File "/home/salman/FYP/Backend/env/lib/python3.12/site-packages/django/db/models/fields/__init__.py", line 2747, in to_python
    return uuid.UUID(**{input_form: value})
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/usr/lib/python3.12/uuid.py", line 178, in __init__
    raise ValueError('badly formed hexadecimal UUID string')
ValueError: badly formed hexadecimal UUID string

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "/home/salman/FYP/Backend/env/lib/python3.12/site-packages/rest_framework/views.py", line 506, in dispatch
    response = handler(request, *args, **kwargs)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/salman/FYP/Backend/env/lib/python3.12/site-packages/rest_framework/mixins.py", line 38, in list
    queryset = self.filter_queryset(self.get_queryset())
                                    ^^^^^^^^^^^^^^^^^^^
  File "/home/salman/FYP/Backend/ace_backend/apps/submissions/views.py", line 51, in get_queryset
    queryset = queryset.filter(assignment_id=assignment_id)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/salman/FYP/Backend/env/lib/python3.12/site-packages/django/db/models/query.py", line 1476, in filter
    return self._filter_or_exclude(False, args, kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/salman/FYP/Backend/env/lib/python3.12/site-packages/django/db/models/query.py", line 1494, in _filter_or_exclude
    clone._filter_or_exclude_inplace(negate, args, kwargs)
  File "/home/salman/FYP/Backend/env/lib/python3.12/site-packages/django/db/models/query.py", line 1501, in _filter_or_exclude_inplace
    self._query.add_q(Q(*args, **kwargs))
  File "/home/salman/FYP/Backend/env/lib/python3.12/site-packages/django/db/models/sql/query.py", line 1602, in add_q
    clause, _ = self._add_q(q_object, self.used_aliases)
                ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/salman/FYP/Backend/env/lib/python3.12/site-packages/django/db/models/sql/query.py", line 1634, in _add_q
    child_clause, needed_inner = self.build_filter(
                                 ^^^^^^^^^^^^^^^^^^
  File "/home/salman/FYP/Backend/env/lib/python3.12/site-packages/django/db/models/sql/query.py", line 1548, in build_filter
    condition = self.build_lookup(lookups, col, value)
                ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/salman/FYP/Backend/env/lib/python3.12/site-packages/django/db/models/sql/query.py", line 1378, in build_lookup
    lookup = lookup_class(lhs, rhs)
             ^^^^^^^^^^^^^^^^^^^^^^
  File "/home/salman/FYP/Backend/env/lib/python3.12/site-packages/django/db/models/lookups.py", line 30, in __init__
    self.rhs = self.get_prep_lookup()
               ^^^^^^^^^^^^^^^^^^^^^^
  File "/home/salman/FYP/Backend/env/lib/python3.12/site-packages/django/db/models/fields/related_lookups.py", line 156, in get_prep_lookup
    self.rhs = target_field.get_prep_value(self.rhs)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/salman/FYP/Backend/env/lib/python3.12/site-packages/django/db/models/fields/__init__.py", line 2731, in get_prep_value
    return self.to_python(value)
           ^^^^^^^^^^^^^^^^^^^^^
  File "/home/salman/FYP/Backend/env/lib/python3.12/site-packages/django/db/models/fields/__init__.py", line 2749, in to_python
    raise exceptions.ValidationError(
django.core.exceptions.ValidationError: ['“2a3420f9-8d30-4108-9c47-b8805879efa1/” is not a valid UUID.']
INFO 2026-05-02 08:06:52,722 middleware 14394 129113174042304 Response: GET /api/submissions/ [500] - 0.035s
ERROR 2026-05-02 08:06:52,723 log 14394 129113174042304 Internal Server Error: /api/submissions/
ERROR 2026-05-02 08:06:52,724 basehttp 14394 129113174042304 "GET /api/submissions/?assignment=2a3420f9-8d30-4108-9c47-b8805879efa1/ HTTP/1.1" 500 131
INFO 2026-05-02 08:07:13,866 middleware 14394 129113174042304 Request: GET /api/submissions/ from 127.0.0.1
INFO 2026-05-02 08:07:13,897 middleware 14394 129113174042304 Response: GET /api/submissions/ [200] - 0.031s
INFO 2026-05-02 08:09:36,179 middleware 14394 129113092257472 Request: GET /api/auth/profile/ from 127.0.0.1
INFO 2026-05-02 08:09:36,222 middleware 14394 129113092257472 Response: GET /api/auth/profile/ [200] - 0.043s
INFO 2026-05-02 08:09:44,699 middleware 14394 129113092257472 Request: GET /api/submissions/ from 127.0.0.1
INFO 2026-05-02 08:09:44,726 middleware 14394 129113092257472 Response: GET /api/submissions/ [200] - 0.026s
INFO 2026-05-02 08:13:08,244 middleware 14919 138774187075264 Request: GET /api/submissions/ from 127.0.0.1
INFO 2026-05-02 08:13:08,287 middleware 14919 138774187075264 Response: GET /api/submissions/ [200] - 0.044s
INFO 2026-05-02 08:27:10,989 middleware 15494 123691880933056 Request: GET /api/submissions/ from 127.0.0.1
INFO 2026-05-02 08:27:11,031 middleware 15494 123691880933056 Response: GET /api/submissions/ [200] - 0.042s
INFO 2026-05-02 08:27:50,528 middleware 15494 123691880933056 Request: GET /api/submissions/assignments/ from 127.0.0.1
ERROR 2026-05-02 08:27:50,553 exceptions 15494 123691880933056 Exception occurred: 
Traceback (most recent call last):
  File "/home/salman/FYP/Backend/env/lib/python3.12/site-packages/django/db/models/fields/__init__.py", line 2747, in to_python
    return uuid.UUID(**{input_form: value})
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/usr/lib/python3.12/uuid.py", line 178, in __init__
    raise ValueError('badly formed hexadecimal UUID string')
ValueError: badly formed hexadecimal UUID string

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "/home/salman/FYP/Backend/env/lib/python3.12/site-packages/rest_framework/generics.py", line 19, in get_object_or_404
    return _get_object_or_404(queryset, *filter_args, **filter_kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/salman/FYP/Backend/env/lib/python3.12/site-packages/django/shortcuts.py", line 85, in get_object_or_404
    return queryset.get(*args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/salman/FYP/Backend/env/lib/python3.12/site-packages/django/db/models/query.py", line 633, in get
    clone = self._chain() if self.query.combinator else self.filter(*args, **kwargs)
                                                        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/salman/FYP/Backend/env/lib/python3.12/site-packages/django/db/models/query.py", line 1476, in filter
    return self._filter_or_exclude(False, args, kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/salman/FYP/Backend/env/lib/python3.12/site-packages/django/db/models/query.py", line 1494, in _filter_or_exclude
    clone._filter_or_exclude_inplace(negate, args, kwargs)
  File "/home/salman/FYP/Backend/env/lib/python3.12/site-packages/django/db/models/query.py", line 1501, in _filter_or_exclude_inplace
    self._query.add_q(Q(*args, **kwargs))
  File "/home/salman/FYP/Backend/env/lib/python3.12/site-packages/django/db/models/sql/query.py", line 1602, in add_q
    clause, _ = self._add_q(q_object, self.used_aliases)
                ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/salman/FYP/Backend/env/lib/python3.12/site-packages/django/db/models/sql/query.py", line 1634, in _add_q
    child_clause, needed_inner = self.build_filter(
                                 ^^^^^^^^^^^^^^^^^^
  File "/home/salman/FYP/Backend/env/lib/python3.12/site-packages/django/db/models/sql/query.py", line 1548, in build_filter
    condition = self.build_lookup(lookups, col, value)
                ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/salman/FYP/Backend/env/lib/python3.12/site-packages/django/db/models/sql/query.py", line 1378, in build_lookup
    lookup = lookup_class(lhs, rhs)
             ^^^^^^^^^^^^^^^^^^^^^^
  File "/home/salman/FYP/Backend/env/lib/python3.12/site-packages/django/db/models/lookups.py", line 30, in __init__
    self.rhs = self.get_prep_lookup()
               ^^^^^^^^^^^^^^^^^^^^^^
  File "/home/salman/FYP/Backend/env/lib/python3.12/site-packages/django/db/models/lookups.py", line 362, in get_prep_lookup
    return super().get_prep_lookup()
           ^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/salman/FYP/Backend/env/lib/python3.12/site-packages/django/db/models/lookups.py", line 88, in get_prep_lookup
    return self.lhs.output_field.get_prep_value(self.rhs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/salman/FYP/Backend/env/lib/python3.12/site-packages/django/db/models/fields/__init__.py", line 2731, in get_prep_value
    return self.to_python(value)
           ^^^^^^^^^^^^^^^^^^^^^
  File "/home/salman/FYP/Backend/env/lib/python3.12/site-packages/django/db/models/fields/__init__.py", line 2749, in to_python
    raise exceptions.ValidationError(
django.core.exceptions.ValidationError: ['“assignments” is not a valid UUID.']

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "/home/salman/FYP/Backend/env/lib/python3.12/site-packages/rest_framework/views.py", line 506, in dispatch
    response = handler(request, *args, **kwargs)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/salman/FYP/Backend/env/lib/python3.12/site-packages/rest_framework/mixins.py", line 54, in retrieve
    instance = self.get_object()
               ^^^^^^^^^^^^^^^^^
  File "/home/salman/FYP/Backend/env/lib/python3.12/site-packages/rest_framework/generics.py", line 96, in get_object
    obj = get_object_or_404(queryset, **filter_kwargs)
          ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/salman/FYP/Backend/env/lib/python3.12/site-packages/rest_framework/generics.py", line 21, in get_object_or_404
    raise Http404
django.http.response.Http404
INFO 2026-05-02 08:27:50,566 middleware 15494 123691880933056 Response: GET /api/submissions/assignments/ [404] - 0.038s
WARNING 2026-05-02 08:27:50,567 log 15494 123691880933056 Not Found: /api/submissions/assignments/
WARNING 2026-05-02 08:27:50,568 basehttp 15494 123691880933056 "GET /api/submissions/assignments/?assignment=2a3420f9-8d30-4108-9c47-b8805879efa1 HTTP/1.1" 404 62
INFO 2026-05-02 08:28:09,025 middleware 15494 123691880933056 Request: GET /api/submissions/assignment/ from 127.0.0.1
INFO 2026-05-02 08:28:09,049 middleware 15494 123691880933056 Response: GET /api/submissions/assignment/ [200] - 0.024s
INFO 2026-05-02 08:29:07,386 middleware 15494 123691880933056 Request: GET /api/submissions/my-assignment/ from 127.0.0.1
INFO 2026-05-02 08:29:07,414 middleware 15494 123691880933056 Response: GET /api/submissions/my-assignment/ [200] - 0.028s
INFO 2026-05-02 08:38:49,888 middleware 16790 135865464514240 Request: GET /api/submissions/my-assignment/ from 127.0.0.1
INFO 2026-05-02 08:38:49,947 middleware 16790 135865464514240 Response: GET /api/submissions/my-assignment/ [200] - 0.059s
INFO 2026-05-02 08:39:15,517 middleware 16790 135865464514240 Request: GET /api/submissions/assignment/ from 127.0.0.1
INFO 2026-05-02 08:39:15,557 middleware 16790 135865464514240 Response: GET /api/submissions/assignment/ [200] - 0.040s
INFO 2026-05-02 13:05:32,254 middleware 19568 124499008677568 Request: GET /api/submissions/a41b50be-3d69-4a6c-89a6-bc9e6c2b4167/status/ from 127.0.0.1
ERROR 2026-05-02 13:05:32,291 exceptions 19568 124499008677568 Exception occurred: No Submission matches the given query.
Traceback (most recent call last):
  File "/home/salman/FYP/Backend/env/lib/python3.12/site-packages/django/shortcuts.py", line 85, in get_object_or_404
    return queryset.get(*args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/salman/FYP/Backend/env/lib/python3.12/site-packages/django/db/models/query.py", line 647, in get
    raise self.model.DoesNotExist(
apps.submissions.models.Submission.DoesNotExist: Submission matching query does not exist.

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "/home/salman/FYP/Backend/env/lib/python3.12/site-packages/rest_framework/views.py", line 506, in dispatch
    response = handler(request, *args, **kwargs)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/salman/FYP/Backend/ace_backend/apps/submissions/views.py", line 219, in status
    submission = self.get_object()
                 ^^^^^^^^^^^^^^^^^
  File "/home/salman/FYP/Backend/env/lib/python3.12/site-packages/rest_framework/generics.py", line 96, in get_object
    obj = get_object_or_404(queryset, **filter_kwargs)
          ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/salman/FYP/Backend/env/lib/python3.12/site-packages/rest_framework/generics.py", line 19, in get_object_or_404
    return _get_object_or_404(queryset, *filter_args, **filter_kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/salman/FYP/Backend/env/lib/python3.12/site-packages/django/shortcuts.py", line 87, in get_object_or_404
    raise Http404(
django.http.response.Http404: No Submission matches the given query.
INFO 2026-05-02 13:05:32,296 middleware 19568 124499008677568 Response: GET /api/submissions/a41b50be-3d69-4a6c-89a6-bc9e6c2b4167/status/ [404] - 0.041s
WARNING 2026-05-02 13:05:32,296 log 19568 124499008677568 Not Found: /api/submissions/a41b50be-3d69-4a6c-89a6-bc9e6c2b4167/status/
WARNING 2026-05-02 13:05:32,297 basehttp 19568 124499008677568 "GET /api/submissions/a41b50be-3d69-4a6c-89a6-bc9e6c2b4167/status/ HTTP/1.1" 404 62
INFO 2026-05-02 13:07:36,936 middleware 19568 124498999236288 Request: GET /admin/submissions/submission/ad2d441d-2063-4854-ae2f-0930cc3ceb03/change/ from 127.0.0.1
INFO 2026-05-02 13:07:37,181 middleware 19568 124498999236288 Response: GET /admin/submissions/submission/ad2d441d-2063-4854-ae2f-0930cc3ceb03/change/ [200] - 0.245s
INFO 2026-05-02 13:07:37,314 middleware 19568 124498999236288 Request: GET /admin/jsi18n/ from 127.0.0.1
INFO 2026-05-02 13:07:37,390 middleware 19568 124498999236288 Response: GET /admin/jsi18n/ [200] - 0.076s
INFO 2026-05-02 13:14:06,344 middleware 19568 124498999236288 Request: GET /api/submissions/ from 127.0.0.1
INFO 2026-05-02 13:14:06,377 middleware 19568 124498999236288 Response: GET /api/submissions/ [200] - 0.033s
INFO 2026-05-02 13:15:25,145 middleware 20030 139969738823360 Request: GET /api/submissions/a41b50be-3d69-4a6c-89a6-bc9e6c2b4167/status/ from 127.0.0.1
ERROR 2026-05-02 13:15:25,184 exceptions 20030 139969738823360 Exception occurred: No Submission matches the given query.
Traceback (most recent call last):
  File "/home/salman/FYP/Backend/env/lib/python3.12/site-packages/django/shortcuts.py", line 85, in get_object_or_404
    return queryset.get(*args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/salman/FYP/Backend/env/lib/python3.12/site-packages/django/db/models/query.py", line 647, in get
